gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,112,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,14,6.6516,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0276,15.45,381.48
gfx950,256,128,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,6.6656,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.028,17.62,415.4
gfx950,256,144,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,7.3173,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0316,18.06,410.03
gfx950,256,160,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,7.4189,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.029,19.79,435.61
gfx950,256,176,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,16,7.578,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0279,21.31,457.0
gfx950,256,192,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,14,7.7818,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0296,22.64,474.77
gfx950,256,208,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,7.8519,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.03,24.31,500.01
gfx950,256,224,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,14,8.2515,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0297,24.91,503.84
gfx950,256,240,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,8.0749,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0298,27.27,543.52
gfx950,256,256,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,8.3352,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.03,28.18,554.31
gfx950,256,288,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,8.5126,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0309,31.04,597.13
gfx950,256,320,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,16,8.787,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0272,33.41,631.16
gfx950,256,352,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,14,9.215,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0276,35.05,652.07
gfx950,256,384,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,16,9.2367,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.029,38.14,700.65
gfx950,256,416,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5105,8,7.5312,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0267,50.68,920.77
gfx950,256,448,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3722,8,7.5283,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0204,54.6,982.61
gfx950,256,480,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3744,7,7.702,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0256,57.18,1020.54
gfx950,256,512,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3716,7,7.9035,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0185,59.44,1053.09
gfx950,256,544,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3744,7,8.0571,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k7_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0267,61.95,1090.46
gfx950,256,576,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5101,7,8.0866,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0191,65.35,1143.72
gfx950,256,608,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4030,8,8.112,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0207,68.77,1197.19
gfx950,256,640,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5318,8,8.458,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0216,69.43,1202.94
gfx950,256,672,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4036,8,8.4993,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0207,72.54,1251.55
gfx950,256,704,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5298,7,8.4168,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0269,76.74,1318.81
gfx950,256,736,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4030,8,8.5125,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.021,79.33,1358.36
gfx950,256,768,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4012,7,8.8219,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0197,79.87,1363.18
gfx950,256,800,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4012,7,8.7841,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0196,83.56,1421.74
gfx950,256,832,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4012,7,9.0586,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0195,84.27,1429.75
gfx950,256,864,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4036,8,9.3124,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0215,85.13,1440.49
gfx950,256,896,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4010,7,9.2246,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0264,89.12,1504.37
gfx950,256,928,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5300,7,9.1948,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0196,92.6,1559.59
gfx950,256,960,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4012,7,9.5389,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0201,92.34,1551.85
gfx950,256,992,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1202,4,11.9537,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,76.14,1277.08
gfx950,256,1024,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,11.7299,native,0.0,80.1,1340.9
gfx950,256,1088,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1202,4,12.5708,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,79.41,1324.84
gfx950,256,1152,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1202,4,12.5797,opus_gemm_flatmm_splitk_256x32x32x128_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,84.02,1397.49
gfx950,256,1216,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1205,6,12.7695,opus_gemm_flatmm_splitk_256x64x32x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,87.37,1449.21
gfx950,256,1280,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3994,4,10.7557,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,109.19,1806.62
gfx950,256,1344,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1205,6,13.109,opus_gemm_flatmm_splitk_256x64x32x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,94.07,1552.91
gfx950,256,1408,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,13.795,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0183,93.65,1542.79
gfx950,256,1472,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4000,4,11.2537,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0143,120.01,1973.44
gfx950,256,1536,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3994,4,11.7918,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0142,119.51,1961.89
gfx950,256,1600,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5282,4,11.6364,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0144,126.16,2067.64
gfx950,256,1664,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.1427,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0181,107.95,1766.68
gfx950,256,1728,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.2338,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0181,111.39,1820.41
gfx950,256,1792,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.2841,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.018,115.1,1878.8
gfx950,256,1856,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.3445,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0174,118.71,1935.42
gfx950,256,1920,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.5253,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0176,121.28,1975.06
gfx950,256,1984,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,6,14.692,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.018,123.9,2015.66
gfx950,256,2048,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,6,15.1291,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0175,124.2,2018.61
gfx950,256,4096,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,18.8115,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0158,199.78,3198.15
gfx950,256,6144,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,23.245,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0136,242.51,3862.52
gfx950,256,8192,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,29.3229,native,0.0,256.33,4072.13
gfx950,256,10240,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,31.835,native,0.0,295.12,4681.29
gfx950,256,12288,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,2,37.3528,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0061,301.83,4782.8
gfx950,256,14336,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,43.7206,native,0.0,300.85,4763.74
gfx950,256,16384,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,48.9911,native,0.0,306.84,4855.9
gfx950,256,32768,64,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,85.1775,native,0.0,352.97,5575.11
gfx950,256,1,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,7.756,sol2,0.0,0.71,711.72
gfx950,256,2,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4749,8,6.1603,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0221,1.79,898.53
gfx950,256,4,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6646,8,6.2302,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0247,3.53,893.3
gfx950,256,96,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,9419,8,8.5787,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0223,61.6,810.73
gfx950,256,144,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8266,7,9.6979,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k7_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.02,81.74,791.92
gfx950,256,160,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,11.3779,native,0.0,77.41,696.23
gfx950,256,192,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1203,8,12.1573,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,86.94,691.35
gfx950,256,208,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,203,6,12.6221,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,90.72,685.04
gfx950,256,256,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1203,6,13.3428,opus_gemm_flatmm_splitk_256x32x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,105.62,702.37
gfx950,256,288,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,8,13.6806,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,115.89,720.36
gfx950,256,352,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,6,14.2369,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,136.11,760.11
gfx950,256,384,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,6,13.7858,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,153.34,820.04
gfx950,256,416,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,6,14.1898,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,161.39,830.76
gfx950,256,480,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,200,5,15.3346,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2,0.0,172.32,831.78
gfx950,256,544,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,5,16.0646,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0163,186.42,854.15
gfx950,256,576,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1220,6,16.0396,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,197.69,885.62
gfx950,256,608,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,16.6352,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0136,201.2,882.96
gfx950,256,640,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,5,4,16.8343,_ZN5aiter39bf16gemm_fp32bf16_tn_64x64_splitk_cleanE,0.0135,209.29,901.23
gfx950,256,672,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.0527,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0134,216.94,918.03
gfx950,256,704,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,4,17.1527,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,225.94,940.86
gfx950,256,736,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.6421,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0136,229.66,942.15
gfx950,256,768,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,7,17.9675,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,235.31,951.99
gfx950,256,800,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.3752,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0134,239.67,957.17
gfx950,256,832,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1216,4,18.7191,opus_gemm_flatmm_splitk_256x64x96x128_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,244.68,965.41
gfx950,256,864,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1222,4,18.4419,opus_gemm_flatmm_splitk_256x96x64x128_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,257.91,1006.13
gfx950,256,896,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,6,19.2073,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,256.8,991.2
gfx950,256,928,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,19.5385,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0137,261.47,999.13
gfx950,256,960,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,216,4,19.7076,opus_gemm_flatmm_splitk_256x64x96x128_2x1_16x16x32_0x0x0_wgpcu1,0.0,268.16,1015.08
gfx950,256,992,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.4156,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0103,267.49,1003.56
gfx950,256,1024,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.56,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0104,274.18,1020.02
gfx950,256,1088,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,3,20.3145,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0106,294.84,1079.93
gfx950,256,1152,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,21.7939,native,0.0,290.99,1050.97
gfx950,256,1216,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,23.3772,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0103,286.35,1021.14
gfx950,256,1280,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,3,23.4373,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0104,300.65,1059.77
gfx950,256,1344,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1200,4,24.0505,opus_gemm_flatmm_splitk_256x64x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,307.63,1072.94
gfx950,256,1408,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.3092,native,0.0,332.53,1148.54
gfx950,256,1472,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.1364,native,0.0,350.24,1198.89
gfx950,256,1536,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,23.273,native,0.0,363.33,1233.39
gfx950,256,1600,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,24.203,native,0.0,363.92,1225.94
gfx950,256,1664,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,24.0326,native,0.0,381.16,1274.85
gfx950,256,1728,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1221,4,27.4989,opus_gemm_flatmm_splitk_256x96x64x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,345.93,1149.31
gfx950,256,1792,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1216,2,29.7232,opus_gemm_flatmm_splitk_256x64x96x128_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,331.9,1095.82
gfx950,256,1856,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1215,4,29.6804,opus_gemm_flatmm_splitk_256x64x96x64_2x1_16x16x32_0x0x0_wgpcu2_nooob,0.0,344.24,1129.97
gfx950,256,1920,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,1222,2,29.3681,opus_gemm_flatmm_splitk_256x96x64x128_2x1_16x16x32_0x0x0_wgpcu1_nooob,0.0,359.9,1174.9
gfx950,256,1984,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,222,2,31.0782,opus_gemm_flatmm_splitk_256x96x64x128_2x1_16x16x32_0x0x0_wgpcu1,0.0,351.44,1141.36
gfx950,256,2048,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,28.3933,native,0.0,397.08,1283.33
gfx950,256,4096,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,47.2094,native,0.0,477.63,1427.07
gfx950,256,6144,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,54.7362,native,0.0,617.93,1795.96
gfx950,256,8192,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,73.9355,native,0.0,609.95,1747.97
gfx950,256,10240,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,82.14,native,0.0,686.28,1949.96
gfx950,256,12288,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,80.7616,native,0.0,837.6,2366.26
gfx950,256,14336,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,90.4665,native,0.0,872.37,2454.34
gfx950,256,16384,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,99.8904,native,0.0,902.93,2532.47
gfx950,256,1,512,7168,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,7.8988,sol2,0.0,0.93,931.2
